 tsk_325 tsk_3368 tsk_3098 tsk_1167 tsk_126 tsk_2381 tsk_375 tsk_2971 tsk_641 tsk_3652 tsk_532 tsk_1926 tsk_395 tsk_2097 tsk_671 tsk_2857 tsk_1381 tsk_2599 tsk_3567 tsk_1655 tsk_1435 tsk_2987 tsk_3042 tsk_1800 tsk_313 tsk_3312 tsk_1517 tsk_2427 tsk_1440 tsk_1891 tsk_3469 tsk_3243 tsk_3948 tsk_3896 tsk_3965 tsk_2939 tsk_1033 tsk_2000 tsk_756 tsk_848 tsk_2298 tsk_1838 tsk_1061 tsk_2808 tsk_1399 tsk_661 tsk_770 tsk_2260 tsk_1342 tsk_2911 tsk_45 tsk_249 tsk_3314 tsk_3379 tsk_2638 tsk_2174 tsk_1398 tsk_2007 tsk_3534 tsk_560 tsk_2021 tsk_1548 tsk_1215 tsk_2252 tsk_1811 tsk_1382 tsk_2747 tsk_1090 tsk_3055 tsk_3845 tsk_2199 tsk_2961 tsk_3188 tsk_3676 tsk_1063 tsk_369 tsk_1688 tsk_1629 tsk_228 tsk_3069 tsk_2702 tsk_853 tsk_983 tsk_3701 tsk_450 tsk_398 tsk_2988 tsk_306 tsk_737 tsk_303 tsk_3451 tsk_2505 tsk_2235 tsk_2308 tsk_3710 tsk_227 tsk_3274 tsk_2585 tsk_758 tsk_2092
20 0.001320355 0.00128028 0.001346105 0.001308085 0.00133689 0.00139601 0.001339505 0.001405905 0.001434985 0.00132166 0.001326265 0.001257795 0.001321935 0.001298445 0.00134067 0.00140621 0.001400395 0.00138698 0.001407915 0.001375435 0.00141957 0.00144088 0.001121435 0.001452135 0.00132585 0.001354595 0.00131176 0.00143906 0.001348465 0.00118326 0.001381315 0.0013587 0.001310175 0.00130674 0.001404385 0.001402785 0.00130932 0.00127481 0.001440635 0.00115445 0.00136365 0.00136784 0.001286045 0.00134899 0.001296495 0.001404815 0.00131108 0.0012957 0.001378585 0.001279825 0.00131261 0.001329115 0.00129952 0.00127943 0.001368755 0.001291305 0.00135615 0.001234595 0.001284945 0.001333945 0.001344915 0.00136725 0.00138275 0.001269995 0.00133605 0.001399205 0.001249935 0.00139176 0.00131847 0.001387085 0.001353465 0.001364305 0.001375315 0.001359925 0.001333175 0.001363525 0.00131898 0.001396245 0.001377985 0.001359195 0.00134925 0.001310995 0.00127719 0.00128157 0.001337585 0.001378405 0.00122719 0.00132213 0.001393765 0.00139151 0.00136739 0.001281815 0.001386665 0.001384615 0.00137981 0.00143209 0.00126049 0.001350645 0.00141839 0.001256685
21 0.001514065 0.001418955 0.00142215 0.00139056 0.00136097 0.00140571 0.001463925 0.001205435 0.001302895 0.001439095 0.001452685 0.00143047 0.001394535 0.00130148 0.001349 0.00139718 0.00135097 0.00135183 0.001332855 0.001130105 0.00144088 0.00116628 0.00145619 0.001297425 0.00135174 0.001329805 0.00121183 0.00126589 0.001395525 0.0014151 0.001474615 0.00145564 0.00144129 0.001462095 0.00148474 0.00115291 0.0014533 0.00136367 0.00134284 0.00136345 0.00143406 0.001407415 0.001366395 0.001376175 0.001415785 0.00137622 0.001437235 0.001432505 0.0011717 0.001511615 0.001365645 0.001412395 0.001378185 0.00145079 0.00126406 0.001352805 0.00141819 0.001374 0.001411895 0.001331555 0.001458655 0.001438695 0.001458455 0.00145956 0.001392705 0.00141019 0.00138282 0.001532145 0.001422555 0.001234295 0.001357225 0.001454535 0.00133006 0.00133929 0.00125903 0.00120277 0.0013762 0.001177205 0.00125651 0.00142893 0.00143318 0.001402665 0.00146248 0.00143532 0.001427345 0.001298925 0.001339815 0.001423835 0.001371095 0.00133963 0.00121289 0.00129373 0.001430065 0.001439605 0.00113556 0.001157735 0.00139152 0.001443895 0.001361075 0.00139753
22 0.001189275 0.001236395 0.001276125 0.00128195 0.001333235 0.00140005 0.001148005 0.001329275 0.00131966 0.001376685 0.00138114 0.00129681 0.001305265 0.001306235 0.00128513 0.001360335 0.001338325 0.00133816 0.001443865 0.00138307 0.001121435 0.00145619 0.00130969 0.001413435 0.00128165 0.001341085 0.001349685 0.001412715 0.001424685 0.00136779 0.001373105 0.001389905 0.00128787 0.001361365 0.001411095 0.001419865 0.001362265 0.001311315 0.001332015 0.00105992 0.001287145 0.001293275 0.001280615 0.00141315 0.001222635 0.00135302 0.00144133 0.001297385 0.00140471 0.001302015 0.001344825 0.001366675 0.00133132 0.001364045 0.00132593 0.00133471 0.0012716 0.001324475 0.00130491 0.00136316 0.00131792 0.001265885 0.001325935 0.00136247 0.001366425 0.00138291 0.00125724 0.001280425 0.00128624 0.001369925 0.001251875 0.00122881 0.00139556 0.00138669 0.00136591 0.00135989 0.001319105 0.00131709 0.001312305 0.0013659 0.001203895 0.001282365 0.001304805 0.00129267 0.001401355 0.001333215 0.001319315 0.00143759 0.00138022 0.00150624 0.00136417 0.00135025 0.001335315 0.001431655 0.00147143 0.00140142 0.00130692 0.001223595 0.001314995 0.00125146
23 0.001398255 0.00134687 0.00140889 0.00133417 0.001418485 0.00138508 0.001438515 0.001319655 0.00134728 0.001357755 0.00139529 0.00138304 0.00135533 0.001331415 0.00141948 0.001327205 0.001358545 0.00136402 0.00129961 0.00128813 0.001452135 0.001297425 0.001413435 0.00121281 0.00137345 0.001351865 0.00134685 0.00142115 0.00141989 0.00147128 0.00146435 0.001411405 0.001367155 0.001378125 0.001394805 0.001411595 0.00137846 0.001369365 0.00144348 0.00124916 0.00149537 0.001349835 0.001426585 0.00140044 0.001324055 0.00137809 0.00142419 0.00140003 0.00132706 0.00134937 0.00141226 0.001222575 0.001374945 0.001421885 0.001348555 0.001427435 0.0013601 0.001392735 0.001082505 0.001441705 0.001426335 0.001389255 0.001455155 0.00141755 0.00137859 0.00132499 0.001421325 0.001414535 0.00138627 0.001349175 0.001428655 0.001439095 0.00143247 0.001381565 0.00134452 0.001373115 0.001395375 0.001363915 0.001294245 0.001334745 0.001400945 0.001449135 0.001300765 0.00131836 0.00147688 0.001444025 0.001404855 0.00145104 0.001403285 0.001499505 0.001374415 0.00139446 0.00134058 0.00139172 0.00133922 0.00130105 0.001367815 0.001452845 0.001430085 0.00139835
24 0.00131315 0.001235505 0.00132279 0.00136755 0.001251815 0.001443585 0.001407015 0.00122199 0.00126816 0.0013728 0.001377635 0.00137004 0.001250305 0.001289705 0.00138347 0.001353355 0.001343105 0.00138559 0.001364965 0.00136675 0.00132585 0.00135174 0.00128165 0.00137345 0.00123073 0.00133195 0.001355695 0.00144531 0.001380525 0.001350575 0.00141838 0.001367325 0.00095199 0.00133723 0.001384295 0.001355415 0.00139075 0.001328065 0.001376905 0.001323715 0.00124078 0.00136307 0.0012235 0.001386795 0.001277005 0.001316955 0.001379165 0.00125144 0.001393545 0.0013247 0.00137934 0.001412375 0.00129992 0.00133963 0.001358155 0.001396065 0.00128699 0.00130631 0.001308935 0.00130557 0.001430755 0.00117943 0.0013077 0.001330995 0.00133631 0.001416345 0.00133557 0.00133366 0.00118586 0.00141373 0.00132287 0.00128181 0.001379615 0.001425695 0.00129134 0.001380795 0.001367055 0.001332435 0.00138075 0.00122435 0.00137731 0.00137413 0.001357105 0.00140371 0.00138412 0.001327805 0.001287085 0.001369145 0.001443155 0.001390685 0.001356105 0.001341895 0.001366365 0.001404305 0.00136678 0.001341525 0.001279845 0.001390645 0.00132826 0.00123512
25 0.0013576 0.00134611 0.00126848 0.001311535 0.001372565 0.001298655 0.00133075 0.001296725 0.001398445 0.001277665 0.001381945 0.00139627 0.001367815 0.00119816 0.001258005 0.0013523 0.00136524 0.001351875 0.001205985 0.00130089 0.001354595 0.001329805 0.001341085 0.001351865 0.00133195 0.00137239 0.001338655 0.001366085 0.001365215 0.001308055 0.001380635 0.00139888 0.00127488 0.001400895 0.001353065 0.00138814 0.001430395 0.001327045 0.001424725 0.001373175 0.00134666 0.001360785 0.001373585 0.001359 0.00129652 0.00136193 0.001322305 0.00135075 0.00132486 0.00131489 0.00139921 0.001395715 0.00112342 0.001265215 0.00125941 0.00126548 0.00133074 0.00132301 0.00133623 0.001340585 0.001340805 0.00134744 0.00141048 0.00129065 0.001255495 0.001353425 0.001381435 0.00141261 0.00135182 0.00125007 0.00131473 0.001323335 0.00137019 0.00129173 0.00102617 0.001327935 0.001396645 0.00136397 0.00139858 0.001320155 0.00127418 0.001341725 0.001369295 0.001289785 0.001356515 0.001357415 0.00137847 0.00132744 0.00136059 0.00136688 0.00133886 0.00131204 0.001368645 0.00131987 0.001360155 0.001333985 0.001325065 0.0012616 0.00137091 0.001290075
26 0.001428445 0.0013068 0.00135554 0.00134766 0.00139368 0.00133961 0.00137202 0.00131115 0.00136087 0.00130444 0.00135188 0.001262805 0.001319535 0.001250935 0.001275825 0.00134958 0.00129175 0.001336845 0.001305515 0.001282305 0.00131176 0.00121183 0.001349685 0.00134685 0.001355695 0.001338655 0.00147154 0.001409765 0.00124479 0.00133907 0.001410785 0.00141607 0.00133675 0.00123372 0.00134325 0.001351555 0.00126926 0.00122765 0.001384015 0.00131077 0.001394755 0.00137841 0.00139645 0.001378575 0.001035445 0.00132444 0.00134827 0.00131471 0.001304835 0.001402655 0.00127695 0.001305875 0.001316395 0.001341995 0.001306935 0.001189235 0.00132066 0.001323895 0.001359355 0.00140666 0.001304585 0.0013869 0.001304675 0.00129839 0.001270175 0.001362095 0.001374325 0.00141032 0.00136377 0.00128665 0.00130811 0.001342365 0.001344265 0.00134751 0.00125891 0.001321455 0.00139133 0.001247435 0.00126283 0.00137732 0.0011868 0.001335875 0.001286325 0.001266955 0.001320195 0.00130748 0.00134672 0.00135865 0.001337745 0.001339875 0.001296475 0.001310035 0.0013801 0.00135477 0.001260835 0.001257735 0.00136185 0.001366465 0.00138173 0.001335495
27 0.00134709 0.00131902 0.00136569 0.001330015 0.00130609 0.00133604 0.001360355 0.001350485 0.001404195 0.0013684 0.001415485 0.001420395 0.001364965 0.001296995 0.001345895 0.00133891 0.001304505 0.001279435 0.001371515 0.001255525 0.00143906 0.00126589 0.001412715 0.00142115 0.00144531 0.001366085 0.001409765 0.00140365 0.001383055 0.001330845 0.001338365 0.0013883 0.001497825 0.001482 0.001368975 0.001238815 0.00145355 0.0014255 0.00133795 0.00138777 0.00131844 0.001248375 0.00139622 0.00132341 0.001464585 0.001400435 0.001443025 0.00141423 0.0013246 0.001409355 0.001360055 0.00146653 0.001398415 0.001372175 0.001326795 0.001417415 0.00146756 0.001416645 0.001369595 0.00126475 0.00141017 0.00137608 0.00135998 0.001418025 0.00136233 0.00143029 0.001413745 0.00144385 0.001442035 0.001421485 0.001397885 0.00142865 0.001331105 0.001311265 0.00139191 0.00129981 0.001297565 0.001365965 0.001455675 0.001378865 0.00138222 0.001344745 0.00144078 0.00136366 0.00138126 0.00131448 0.001373685 0.001414785 0.001314895 0.001356625 0.00134696 0.00129992 0.00136673 0.00143346 0.00139598 0.001367 0.00127666 0.00139283 0.001265855 0.00136988
28 0.00139901 0.00138191 0.001368765 0.00129428 0.00129108 0.001260505 0.001429325 0.00132987 0.001370125 0.001322445 0.001265505 0.001278285 0.00134458 0.001361805 0.001376105 0.001347305 0.00141823 0.00133042 0.001345025 0.00131393 0.001348465 0.001395525 0.001424685 0.00141989 0.001380525 0.001365215 0.00124479 0.001383055 0.00138537 0.00138329 0.00131104 0.00139217 0.00138285 0.00125812 0.001305595 0.001407355 0.00122612 0.00136379 0.001338155 0.00135261 0.001405475 0.001382815 0.001420425 0.00131733 0.00125696 0.00142568 0.00132642 0.00132273 0.001345245 0.00136317 0.00131092 0.001296625 0.001336095 0.00139766 0.001382325 0.0012728 0.00133149 0.00136979 0.001447765 0.00133808 0.00137547 0.001344985 0.001352895 0.001335855 0.001365915 0.001474285 0.001414335 0.00132981 0.001391185 0.001422445 0.001273335 0.00140684 0.001343625 0.001351 0.00127863 0.0013512 0.00138985 0.00135609 0.00141865 0.001436895 0.00136533 0.0013708 0.001298165 0.001275415 0.001388205 0.001285335 0.001412505 0.00137569 0.00140454 0.00113857 0.001339175 0.001326655 0.001402935 0.001295175 0.00138538 0.001379705 0.00142631 0.001494975 0.00133435 0.001273535
29 0.001312395 0.001265785 0.00131825 0.001296645 0.001267855 0.00137071 0.001401805 0.00138807 0.001389265 0.00126585 0.00134324 0.00132316 0.00127458 0.001321125 0.001391025 0.00136182 0.001340075 0.00132177 0.001395055 0.00138842 0.00118326 0.0014151 0.00136779 0.00147128 0.001350575 0.001308055 0.00133907 0.001330845 0.00138329 0.00129253 0.001324285 0.001366985 0.001264655 0.00132135 0.001308165 0.00126714 0.001397325 0.001284265 0.001366645 0.001391125 0.00133564 0.0012827 0.001258145 0.00127667 0.001277385 0.00136201 0.001279505 0.00125635 0.001375015 0.00127169 0.001328785 0.00142436 0.00126395 0.00134504 0.00140594 0.00140679 0.001390965 0.00126236 0.001334625 0.001368155 0.00125075 0.001353125 0.001334905 0.001177715 0.00136063 0.001462135 0.00132923 0.00138934 0.001267715 0.001373855 0.00136236 0.00135733 0.001363905 0.00132354 0.001290355 0.001349975 0.0013487 0.00148451 0.00137267 0.001266545 0.001237495 0.001203515 0.001256945 0.001395195 0.001238435 0.00139174 0.00121301 0.001327075 0.001348915 0.00135654 0.001314165 0.001278275 0.00138368 0.00143718 0.00132951 0.001344815 0.00123912 0.00129034 0.00142288 0.001321145
30 0.00131014 0.001268265 0.00130155 0.001247605 0.00136457 0.00129808 0.00139069 0.001440465 0.00138277 0.001316345 0.0012532 0.001309775 0.001302725 0.001342605 0.001376775 0.001242255 0.001366075 0.001178435 0.00140155 0.00140569 0.001381315 0.001474615 0.001373105 0.00146435 0.00141838 0.001380635 0.001410785 0.001338365 0.00131104 0.001324285 0.00137406 0.00135966 0.001415455 0.00128969 0.001202725 0.001406405 0.00137955 0.00136902 0.001345805 0.001353125 0.00133199 0.00124343 0.00128557 0.00126809 0.001362095 0.00135018 0.001256245 0.001253465 0.001357755 0.001172995 0.00134196 0.001277955 0.001297625 0.001285915 0.00133989 0.001308415 0.001421985 0.00133368 0.001368965 0.00139199 0.00142719 0.001322955 0.00139039 0.00132975 0.001347895 0.00141875 0.001388675 0.001359885 0.001205425 0.00138502 0.00138759 0.001230135 0.001280375 0.00128001 0.0013887 0.00143612 0.00133031 0.001468335 0.001454235 0.001422 0.00136534 0.001184375 0.00129893 0.00136587 0.001299135 0.00138781 0.001398315 0.001367885 0.001168325 0.001382925 0.00129142 0.00131846 0.00115662 0.0013532 0.001478795 0.00145676 0.001398495 0.001369775 0.001371035 0.001234795
31 0.001380745 0.00135725 0.001324285 0.00132579 0.00132213 0.001295425 0.00145234 0.00126616 0.00139835 0.00135999 0.00139174 0.00139343 0.00123978 0.001323145 0.0013652 0.001343845 0.00139976 0.0012508 0.001281855 0.00137251 0.0013587 0.00145564 0.001389905 0.001411405 0.001367325 0.00139888 0.00141607 0.0013883 0.00139217 0.001366985 0.00135966 0.00131735 0.00141771 0.00136216 0.001381245 0.00137032 0.001324745 0.001371945 0.00134605 0.001361585 0.00136717 0.001310005 0.001358155 0.001381055 0.001321235 0.001330625 0.00139805 0.00127923 0.001295275 0.00138639 0.001405795 0.001329525 0.001286375 0.001412855 0.0013137 0.001384225 0.0013435 0.00137115 0.001329665 0.001385095 0.00138133 0.00131056 0.001372955 0.001400295 0.001306215 0.001320375 0.001406595 0.00135826 0.00135817 0.00144847 0.001323085 0.001344605 0.001327635 0.00132354 0.001445165 0.001325045 0.001292215 0.00135669 0.001419605 0.001406985 0.001276725 0.001371575 0.0012921 0.001366015 0.00144049 0.00136687 0.00137825 0.001240435 0.00124379 0.001432055 0.00144345 0.00133957 0.001321055 0.00141367 0.00143245 0.001370855 0.00142576 0.001350595 0.0014149 0.00123526
32 0.001222525 0.001231405 0.001261645 0.001380985 0.00133726 0.001343535 0.001329655 0.00135488 0.00141747 0.00124445 0.00134149 0.00130133 0.001256255 0.001285155 0.00143401 0.001349285 0.001319175 0.0013968 0.001328325 0.0013762 0.001310175 0.00144129 0.00128787 0.001367155 0.00095199 0.00127488 0.00133675 0.001497825 0.00138285 0.001264655 0.001415455 0.00141771 0.0011587 0.00112712 0.001358545 0.00136949 0.001351275 0.00126459 0.001378535 0.001348995 0.001326625 0.001343715 0.001306535 0.001416105 0.00125655 0.001324545 0.001095015 0.001159955 0.001401135 0.001370185 0.001308055 0.001383325 0.00128449 0.00124802 0.00135204 0.00136515 0.00130972 0.001312445 0.00125835 0.001332115 0.001379535 0.00124297 0.00133311 0.001279385 0.00132964 0.001341795 0.00134275 0.001279505 0.00125264 0.00129913 0.0013433 0.00132328 0.00142032 0.001379965 0.00126441 0.00140665 0.00135507 0.00131922 0.001388695 0.00121506 0.00131045 0.00133309 0.00122388 0.001347055 0.001367095 0.001398415 0.001283195 0.00127584 0.001370455 0.001311885 0.00136929 0.00132965 0.00137693 0.00133378 0.00137962 0.001383375 0.00121679 0.001334855 0.001395465 0.00134715
33 0.00140122 0.001344845 0.0012438 0.00132619 0.00139689 0.001360605 0.001394195 0.00140005 0.001491475 0.0012569 0.00132838 0.001184205 0.001329395 0.001322845 0.00134883 0.001299875 0.001310745 0.00132646 0.00143126 0.00137358 0.00130674 0.001462095 0.001361365 0.001378125 0.00133723 0.001400895 0.00123372 0.001482 0.00125812 0.00132135 0.00128969 0.00136216 0.00112712 0.00110277 0.0013377 0.00135656 0.001289265 0.00112435 0.001370265 0.001268965 0.00137321 0.00137976 0.001328605 0.00131125 0.001203715 0.00132442 0.00105044 0.001217035 0.00131205 0.00135686 0.00116622 0.00118498 0.00136035 0.001399095 0.001307835 0.001175355 0.00137516 0.00127063 0.001322055 0.001323175 0.00134039 0.00125619 0.001372495 0.001284195 0.001302045 0.00137046 0.001304 0.00133553 0.001343335 0.001384815 0.001361695 0.001298525 0.0014275 0.001273445 0.00138253 0.00131348 0.00129937 0.001437675 0.001366995 0.001328595 0.00126562 0.00134137 0.001222765 0.0012796 0.001282875 0.00132263 0.001348385 0.00130056 0.00122531 0.00137838 0.00134538 0.001297975 0.00130379 0.00137623 0.00136049 0.00140922 0.001345725 0.00133064 0.001439445 0.00133444
34 0.00133948 0.001322285 0.0013629 0.00131859 0.0013944 0.00133826 0.00137293 0.00141013 0.001350155 0.00122193 0.001238915 0.001275815 0.0013512 0.00134185 0.001373115 0.00131281 0.00133866 0.001296055 0.001389825 0.00134909 0.001404385 0.00148474 0.001411095 0.001394805 0.001384295 0.001353065 0.00134325 0.001368975 0.001305595 0.001308165 0.001202725 0.001381245 0.001358545 0.0013377 0.00136997 0.00138902 0.00129017 0.001381025 0.00136406 0.001352095 0.001405665 0.001335765 0.001334195 0.001282515 0.001291345 0.00135603 0.00133119 0.0013044 0.001397545 0.00125428 0.001358285 0.00136829 0.00135945 0.00143718 0.0014203 0.00135064 0.0013755 0.00137072 0.00136236 0.001335675 0.001419595 0.001344525 0.001352075 0.00133145 0.00136308 0.001366755 0.001385825 0.001337695 0.001313165 0.00135693 0.00129341 0.00138741 0.001389175 0.001322815 0.00135467 0.001433295 0.001363505 0.00139808 0.00146536 0.001381705 0.00137252 0.00128232 0.001295645 0.001309305 0.00134866 0.00137605 0.00145291 0.00130616 0.00130592 0.00135288 0.001400645 0.001342315 0.0012043 0.001306205 0.001441135 0.001387505 0.001401255 0.00137726 0.001453605 0.001306
35 0.00139517 0.00136944 0.001369205 0.00133966 0.00130547 0.001395 0.001433395 0.001264975 0.0013606 0.001288955 0.001373495 0.00142506 0.001338465 0.001295635 0.001310915 0.00133188 0.001327465 0.001302765 0.001370605 0.001218895 0.001402785 0.00115291 0.001419865 0.001411595 0.001355415 0.00138814 0.001351555 0.001238815 0.001407355 0.00126714 0.001406405 0.00137032 0.00136949 0.00135656 0.00138902 0.00131096 0.00140757 0.001376755 0.001268635 0.001307285 0.0014091 0.00127584 0.001266625 0.0013263 0.00136165 0.001349175 0.001373505 0.00134384 0.001176595 0.001342215 0.00124422 0.00141944 0.001329475 0.001406565 0.001310645 0.001290265 0.001394935 0.001396135 0.00131307 0.001334425 0.001355655 0.00132713 0.00141842 0.001348725 0.001246365 0.001438335 0.00128571 0.001427515 0.001375105 0.0014271 0.001353575 0.00139944 0.00138558 0.00120318 0.001320545 0.001233105 0.001374785 0.00132705 0.00141987 0.001451315 0.001345675 0.00131385 0.001341135 0.00128676 0.00134969 0.001379415 0.0013327 0.001353335 0.001290765 0.00133731 0.00120195 0.00134632 0.001382835 0.001464475 0.00129733 0.00136611 0.001334025 0.00129165 0.00136805 0.001348305
36 0.0013291 0.001343835 0.00133791 0.00128003 0.00136262 0.00132147 0.0013679 0.00139574 0.00141344 0.001311785 0.00128655 0.001014025 0.00132598 0.001347215 0.001380565 0.00137548 0.001346915 0.001283785 0.001338295 0.00131435 0.00130932 0.0014533 0.001362265 0.00137846 0.00139075 0.001430395 0.00126926 0.00145355 0.00122612 0.001397325 0.00137955 0.001324745 0.001351275 0.001289265 0.00129017 0.00140757 0.00133647 0.001382985 0.001432545 0.00125555 0.00140611 0.001367815 0.00137023 0.001353425 0.00122776 0.001319325 0.001340895 0.00126839 0.001338895 0.001370315 0.00135059 0.001320235 0.001363185 0.00134312 0.00139023 0.00133716 0.001302475 0.001377495 0.001378525 0.00142026 0.001391145 0.00131491 0.00141437 0.00138337 0.0013222 0.001389395 0.0014271 0.001282425 0.001330945 0.001359285 0.001361965 0.001357535 0.001375545 0.00134201 0.001342075 0.0014214 0.00138008 0.00131656 0.001379375 0.001383335 0.00136959 0.00131918 0.00127628 0.00130343 0.001364645 0.001352405 0.001431195 0.00134848 0.00137129 0.001366865 0.00138023 0.00137748 0.00140404 0.001287225 0.00144358 0.001384925 0.00136531 0.00140768 0.00143438 0.001319195
37 0.001434515 0.001224565 0.001341245 0.001251065 0.001340245 0.001291265 0.0013895 0.00132622 0.0013827 0.00130304 0.00139106 0.001260275 0.001344735 0.00124069 0.00128501 0.00126431 0.00128508 0.00132587 0.001393885 0.001366025 0.00127481 0.00136367 0.001311315 0.001369365 0.001328065 0.001327045 0.00122765 0.0014255 0.00136379 0.001284265 0.00136902 0.001371945 0.00126459 0.00112435 0.001381025 0.001376755 0.001382985 0.00117078 0.00138576 0.00130457 0.001309895 0.00132252 0.00132067 0.001362185 0.00124792 0.00126353 0.00132756 0.00130334 0.00117891 0.001400335 0.00128257 0.001339 0.001321845 0.00134397 0.001328835 0.001208255 0.0013561 0.001141475 0.001231435 0.00129065 0.001335505 0.001289085 0.001337195 0.00136458 0.001285645 0.00138472 0.001290885 0.001353325 0.001309705 0.00137043 0.00125546 0.001245845 0.001370405 0.00140651 0.00127722 0.00135734 0.001332205 0.00135127 0.00132788 0.00120795 0.00134336 0.001345525 0.001232655 0.00129788 0.00103528 0.001328345 0.00122548 0.001324555 0.00135452 0.001376275 0.00132388 0.001190215 0.001228705 0.001450715 0.001348395 0.001312515 0.0012443 0.001304905 0.001396135 0.001317625
38 0.00130704 0.00135751 0.001389125 0.001354035 0.001345375 0.00131254 0.00140239 0.00141718 0.00114775 0.001316555 0.001401645 0.001369365 0.001262245 0.001323035 0.00136793 0.001287725 0.001312365 0.001355715 0.00134111 0.00130809 0.001440635 0.00134284 0.001332015 0.00144348 0.001376905 0.001424725 0.001384015 0.00133795 0.001338155 0.001366645 0.001345805 0.00134605 0.001378535 0.001370265 0.00136406 0.001268635 0.001432545 0.00138576 0.00139618 0.00137098 0.001358555 0.001317395 0.00132738 0.001362515 0.00134137 0.00134556 0.001346605 0.00134564 0.00130429 0.001392845 0.0013525 0.001437515 0.00131844 0.00139624 0.001340515 0.00141356 0.001339425 0.00132904 0.00143075 0.00130463 0.001331225 0.001337215 0.001329085 0.00143976 0.00134642 0.001383205 0.00115101 0.00138052 0.001320405 0.0014379 0.001260315 0.00125101 0.00133063 0.001299135 0.00137523 0.00134185 0.00134297 0.001267755 0.001415925 0.001369825 0.00138224 0.001387985 0.001289115 0.001339735 0.00138427 0.00134406 0.001411195 0.00136985 0.00107816 0.00130838 0.001360615 0.00121754 0.001270995 0.00133862 0.001395685 0.00136942 0.00143101 0.00119801 0.001319915 0.00137663
39 0.001248385 0.00126743 0.00132302 0.001315365 0.0013011 0.00134795 0.0014058 0.00130328 0.001388125 0.001361335 0.00133039 0.001255955 0.0013142 0.00130626 0.00123169 0.001343235 0.0011798 0.001344595 0.001374145 0.0012997 0.00115445 0.00136345 0.00105992 0.00124916 0.001323715 0.001373175 0.00131077 0.00138777 0.00135261 0.001391125 0.001353125 0.001361585 0.001348995 0.001268965 0.001352095 0.001307285 0.00125555 0.00130457 0.00137098 0.00129378 0.0013409 0.00121664 0.00137061 0.00141131 0.001315405 0.00127559 0.001385985 0.001287965 0.001286575 0.001348365 0.001255945 0.001150755 0.001396245 0.001308635 0.00130253 0.001225865 0.001331515 0.0013585 0.0012859 0.00128848 0.001346655 0.001259835 0.001385785 0.001366635 0.001362305 0.001388815 0.001275705 0.00133406 0.001348945 0.00137552 0.00133124 0.001359355 0.001394825 0.00124649 0.00134119 0.001329395 0.001345915 0.001274555 0.00142562 0.001372475 0.00139662 0.001302325 0.00125262 0.00120285 0.001372375 0.00126675 0.001365675 0.001375765 0.00131894 0.001456925 0.00136834 0.00136719 0.001325095 0.0013631 0.001420875 0.001374655 0.001342945 0.001366055 0.001355685 0.00123892
40 0.00134429 0.00127464 0.00131469 0.00131955 0.00129523 0.00137519 0.001330955 0.001360515 0.001416435 0.00135495 0.00139648 0.00139335 0.00131295 0.001306765 0.00132956 0.00128769 0.001265965 0.00126641 0.00137288 0.001383655 0.00136365 0.00143406 0.001287145 0.00149537 0.00124078 0.00134666 0.001394755 0.00131844 0.001405475 0.00133564 0.00133199 0.00136717 0.001326625 0.00137321 0.001405665 0.0014091 0.00140611 0.001309895 0.001358555 0.0013409 0.00106491 0.001284635 0.00142952 0.001389065 0.00133143 0.001329925 0.001424445 0.00136194 0.00139381 0.00134727 0.00125308 0.00141782 0.00133951 0.001277055 0.001317095 0.00135753 0.00130792 0.00134222 0.001378615 0.00127161 0.001396175 0.00134414 0.00089537 0.001305065 0.00131991 0.00135829 0.00140211 0.00129168 0.001317875 0.00136518 0.00122164 0.001283905 0.001351085 0.001408345 0.001316615 0.001372155 0.001251715 0.00145315 0.001434475 0.00131015 0.001354895 0.001291535 0.00138132 0.001413255 0.00138154 0.001242105 0.001190235 0.001398295 0.00128831 0.001433515 0.001315695 0.00131523 0.001366105 0.0014167 0.00144149 0.00135286 0.00145138 0.001284685 0.0009471 0.001286305
41 0.00124676 0.001197775 0.001290365 0.00125473 0.001199355 0.001192285 0.00132188 0.00131522 0.00136675 0.001328775 0.00131292 0.001369575 0.00124268 0.00126507 0.001319225 0.00120227 0.001187315 0.00119685 0.001327345 0.00129704 0.00136784 0.001407415 0.001293275 0.001349835 0.00136307 0.001360785 0.00137841 0.001248375 0.001382815 0.0012827 0.00124343 0.001310005 0.001343715 0.00137976 0.001335765 0.00127584 0.001367815 0.00132252 0.001317395 0.00121664 0.001284635 0.00131175 0.00132465 0.00130627 0.00127315 0.001312995 0.00142452 0.00123087 0.00127988 0.001197975 0.00138297 0.00134649 0.001352695 0.001157705 0.001346165 0.0014019 0.001343375 0.001308265 0.001215445 0.001294645 0.00124881 0.00130715 0.00124595 0.001234655 0.00131763 0.001294 0.00129968 0.001304985 0.00125527 0.00135057 0.00127812 0.001206905 0.001309435 0.00132368 0.00135059 0.001322925 0.001271415 0.001372735 0.0014013 0.001346465 0.00126102 0.001246015 0.001234185 0.001272675 0.001295885 0.00136237 0.001351825 0.0013281 0.001201255 0.00140383 0.00129391 0.00125022 0.001208115 0.00134605 0.00134132 0.001305795 0.001318985 0.00131508 0.001327715 0.001203005
